"","tdcaseid","houseid","personid","cntyfips","city","o_locno","trvlcmin","trptrans","whyto","whyfrom","r_age","trpmiles","tdaydate","wttrdfin","numontrp","education","bike_dfr","bike_gkp","condnigh","condpub","condrive","condspec","condtax","condtrav","schtrn1","schtrn2","schtyp","walk_def","walk_gkq","worker","occupation","travday","place","household_income","trptransfilt","Agefilt","HHincomefilt","Occupfilt","whytofilt","whyfromfilt","educfilt","workerfilt","schtypfilt","schtrn1filt","schtrn2filt"
"214",301018650102,30101865,1,77,"STOCKTON",1e+06,10,3,1,18,92,2.007,201609,60794.3410582387,2,2,-1,-1,2,2,2,1,2,1,-1,-1,-1,-1,-1,2,-1,2,2,1,4,6,1,99,1,3,2,2,99,99,99
"215",301031710101,30103171,1,77,"STOCKTON",100,18,1,1,1,68,0.111,201610,141126.855014231,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,4,1,6,2,99,1,1,3,2,99,99,99
"216",301031710102,30103171,1,77,"STOCKTON",100,6,3,11,1,68,4.149,201610,141126.855014231,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,4,4,6,2,99,3,1,3,2,99,99,99
"217",301031710103,30103171,1,77,"STOCKTON",1e+06,17,3,14,11,68,1.431,201610,141126.855014231,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,4,4,6,2,99,3,3,3,2,99,99,99
"218",301031710104,30103171,1,77,"STOCKTON",1000001,10,3,12,14,68,0.643,201610,141126.855014231,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,4,4,6,2,99,3,3,3,2,99,99,99
"219",301031710105,30103171,1,77,"STOCKTON",1000002,20,3,1,12,68,3.608,201610,141126.855014231,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,4,4,6,2,99,1,3,3,2,99,99,99
"220",301032310101,30103231,1,77,"STOCKTON",100,150,8,11,1,59,30.056,201609,63888.5758183602,1,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,4,-1,1,-9,7,2,5,99,5,2,99,3,1,3,1,99,99,99
"221",301041150201,30104115,2,77,"STOCKTON",100,65,3,3,1,58,47.195,201609,218847.662340065,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,4,7,4,5,3,4,2,1,3,1,99,99,99
"222",301155230101,30115523,1,77,"STOCKTON",100,120,3,13,1,24,86.554,201606,715362.84719806,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,4,4,4,2,99,3,1,4,2,99,99,99
"223",301155230201,30115523,2,77,"STOCKTON",100,10,4,3,1,61,3.934,201606,446773.087290971,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,4,4,5,2,1,2,1,2,1,99,99,99
"224",301155230202,30115523,2,77,"STOCKTON",202,10,4,1,3,61,3.666,201606,446773.087290971,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,4,4,5,2,1,1,2,2,1,99,99,99
"225",301155230301,30115523,3,77,"STOCKTON",100,8,3,3,1,46,1.007,201606,416016.737851625,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,4,4,5,2,1,2,1,2,1,99,99,99
"226",301155230302,30115523,3,77,"STOCKTON",302,8,3,1,3,46,1,201606,416016.737851625,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,4,4,5,2,1,1,2,2,1,99,99,99
"227",301171570101,30117157,1,77,"STOCKTON",100,20,4,14,1,65,7.71,201607,73709.9031539806,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,4,6,3,99,3,1,3,2,99,99,99
"228",301171570102,30117157,1,77,"STOCKTON",1e+06,15,4,17,14,65,4.289,201607,73709.9031539806,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,4,6,3,99,99,3,3,2,99,99,99
"229",301217060101,30121706,1,77,"STOCKTON",100,7,4,3,1,55,2.377,201609,53760.5138335779,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,5,4,5,2,4,2,1,3,1,99,99,99
"230",301217060102,30121706,1,77,"STOCKTON",102,30,4,13,3,55,2.489,201609,53760.5138335779,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,5,4,5,2,4,3,2,3,1,99,99,99
"231",301217060103,30121706,1,77,"STOCKTON",1e+06,10,4,1,13,55,3.191,201609,53760.5138335779,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,5,4,5,2,4,1,3,3,1,99,99,99
"232",301217060104,30121706,1,77,"STOCKTON",100,10,4,11,1,55,1.502,201609,53760.5138335779,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,5,4,5,2,4,3,1,3,1,99,99,99
"233",301217060105,30121706,1,77,"STOCKTON",1000001,10,4,1,11,55,1.557,201609,53760.5138335779,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,5,4,5,2,4,1,3,3,1,99,99,99
"234",301217060201,30121706,2,77,"STOCKTON",100,10,4,13,1,16,2.963,201609,72484.3867609519,2,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,2,-1,1,3,5,4,2,2,99,3,1,1,2,1,4,1
"235",301217060202,30121706,2,77,"STOCKTON",1e+06,10,4,1,13,16,3.191,201609,72484.3867609519,2,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,2,-1,1,3,5,4,2,2,99,1,3,1,2,1,4,1
"236",301217060203,30121706,2,77,"STOCKTON",100,10,4,1,1,16,1.502,201609,72484.3867609519,2,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,2,-1,1,3,5,4,2,2,99,1,1,1,2,1,4,1
"237",301217060204,30121706,2,77,"STOCKTON",1000001,10,4,1,1,16,1.557,201609,72484.3867609519,2,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,2,-1,1,3,5,4,2,2,99,1,1,1,2,1,4,1
"238",301217060301,30121706,3,77,"STOCKTON",1000002,15,2,1,17,15,1.381,201609,75347.5184793387,1,1,-9,-9,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,1,3,5,2,2,2,99,1,99,1,99,1,4,1
"239",301222400101,30122240,1,77,"STOCKTON",100,30,3,18,1,64,9.867,201608,28662.5294996667,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,8,4,5,4,99,3,1,3,2,99,99,99
"240",301222400201,30122240,2,77,"STOCKTON",100,30,3,18,1,59,9.867,201608,26689.3695261047,2,3,-1,-1,2,1,1,2,2,1,-1,-1,-1,-1,-1,2,-1,2,2,8,4,5,4,99,3,1,3,2,99,99,99
"241",301240820101,30124082,1,77,"STOCKTON",100,13,4,3,1,30,7.039,201607,616239.921322818,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,1,1,1,5,5,4,4,2,1,2,1,3,1,99,99,99
"242",301240820102,30124082,1,77,"STOCKTON",102,28,4,1,3,30,9.766,201607,616239.921322818,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,1,1,1,5,5,4,4,2,1,1,2,3,1,99,99,99
"243",301240820103,30124082,1,77,"STOCKTON",100,15,4,6,1,30,6.997,201607,616239.921322818,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,1,1,1,5,5,4,4,2,1,99,1,3,1,99,99,99
"244",301240820104,30124082,1,77,"STOCKTON",1e+06,10,4,16,6,30,5.291,201607,616239.921322818,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,1,1,1,5,5,4,4,2,1,99,99,3,1,99,99,99
"245",301240820201,30124082,2,77,"STOCKTON",100,15,4,6,1,30,6.997,201607,730603.601798728,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,5,5,4,4,2,1,99,1,2,1,99,99,99
"246",301240820202,30124082,2,77,"STOCKTON",1e+06,10,4,16,6,30,5.291,201607,730603.601798728,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,5,5,4,4,2,1,99,99,2,1,99,99,99
"247",301240820301,30124082,3,77,"STOCKTON",100,15,4,6,1,8,6.997,201607,605301.077629018,4,-1,-9,-9,-1,-1,-1,-1,-1,-1,3,4,1,-1,-1,-1,-1,1,5,5,4,2,2,99,99,1,99,99,1,4,4
"248",301240820302,30124082,3,77,"STOCKTON",1e+06,10,4,16,6,8,5.291,201607,605301.077629018,5,-1,-9,-9,-1,-1,-1,-1,-1,-1,3,4,1,-1,-1,-1,-1,1,5,5,4,2,2,99,99,99,99,99,1,4,4
"249",301245770502,30124577,5,77,"STOCKTON",1000001,20,3,1,6,21,8.002,201608,549765.54640628,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,4,9,4,3,4,1,1,99,2,1,99,99,99
"250",301263480101,30126348,1,77,"STOCKTON",100,15,3,3,1,24,3.825,201609,83916.0200336806,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4,5,3,2,4,4,1,4,2,1,4,1,99,99,99
"251",301263480102,30126348,1,77,"STOCKTON",102,76,3,3,3,24,61.109,201609,83916.0200336806,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,4,5,3,2,4,4,1,4,2,2,4,1,99,99,99
"252",301263480201,30126348,2,77,"STOCKTON",100,11,3,8,1,30,2.937,201609,61668.5858769245,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,3,2,4,4,1,99,3,1,4,2,99,99,99
"253",301263480202,30126348,2,77,"STOCKTON",1000001,11,3,1,8,30,2.902,201609,61668.5858769245,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,3,2,4,4,1,99,1,3,4,2,99,99,99
"254",301344440205,30134444,2,77,"STOCKTON",1000002,15,97,3,3,63,4.993,201606,345640.089749087,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,3,7,1,5,99,5,2,3,2,2,3,1,99,99,99
"255",301344440206,30134444,2,77,"STOCKTON",1000003,15,97,3,3,63,2.738,201606,345640.089749087,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,3,7,1,5,99,5,2,3,2,2,3,1,99,99,99
"256",301344440208,30134444,2,77,"STOCKTON",1000003,15,97,3,3,63,2.738,201606,345640.089749087,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,3,7,1,5,99,5,2,3,2,2,3,1,99,99,99
"257",301429220101,30142922,1,77,"STOCKTON",100,10,3,11,1,85,0.887,201608,41901.7351761651,1,2,-1,-1,1,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,3,5,3,4,6,1,99,3,1,2,2,99,99,99
"258",301429220102,30142922,1,77,"STOCKTON",1e+06,10,3,1,11,85,0.887,201608,41901.7351761651,1,2,-1,-1,1,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,3,5,3,4,6,1,99,1,3,2,2,99,99,99
"259",301569310102,30156931,1,77,"STOCKTON",102,45,4,1,3,43,41.758,201608,268121.913932338,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,1,7,4,5,3,4,1,2,3,1,99,99,99
"260",301685090101,30168509,1,77,"STOCKTON",100,50,6,14,1,67,40.601,201608,116337.329392274,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,2,-1,7,3,3,4,6,1,99,3,1,3,2,99,99,99
"261",301734770109,30173477,1,77,"STOCKTON",1000004,50,4,13,17,74,28.862,201605,111602.232073814,2,5,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,6,4,6,4,6,3,99,3,99,5,2,99,99,99
"262",301734770209,30173477,2,77,"STOCKTON",1000004,50,4,13,17,75,28.862,201605,104323.536713938,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,4,6,4,6,3,99,3,99,3,2,99,99,99
"263",301742160101,30174216,1,77,"STOCKTON",100,15,8,11,1,51,9.051,201606,206942.934026942,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,4,7,99,5,3,3,3,1,2,1,99,99,99
